"idRegistroEncuesta","idEstablecimiento","NombreEstablecimiento","NombrePropietario","Direccion","Ciudad","GPS","StickerQR","Canal","Localidad","SubLocalidad"
6049326,1210560422,autoservicio san jose ,,KR 23 # 4 SUR - 32,MADRID,"4.730767250061035;-74.2804946899414",1210560422,Autoservicio,1,1
6707258,572624,tienda puerta del sol ,leonardo ,DG 15 # 60 - 56,BUCARAMANGA,"7.1066436767578125;-73.11481475830078",52020106,Tienda,6,2
6871958,146838,MINIMERCADO LA 44,NO DECLARADO,CL 44 # 20 - 01,DOSQUEBRADAS,"4.835551738739014;-75.66609191894531",62015336,Autoservicio,12,1
6283606,391145,Minimarket Licoreto,,CL 15A # 3 ESTE - 10,CUCUTA,"7.882861614227295;-72.4939956665039",110002279,Autoservicio,2,1
6472360,903372,tienda la 22,,KR 22 # 18 - 05,COROZAL,"9.310585395433009;-75.29547840356827",150704385,Tienda,1,1
6186544,842361,Fuente de Soda las Morochas,,CL 3 # 7 - 13,VILLA DEL ROSARIO,"7.834405899047852;-72.47172546386719",1224466963,Comidas Rapidas,1,1
5003710,591493,PUNTO FRIO CELIS,,KR 50 B # 38 - 214,CARTAGENA,"10.413346649794077;-75.49885489663745",72006821,Licoreria,2,5
6508983,910111,drogueriay variedades valery,pedro,MZ 10 CS 1 SEC LUZ DEL MUNDO,SANTA MARTA,"11.214909078553319;-74.18931310996413",82009233,Drogueria,9,2
5813940,68375,DROGUERIA EL POPULAR,"1.",TV 17 A BIS # 36 - 47,BOGOTA,"4.6257100105285645;-74.072509765625",1224244722,Drogueria,13,2
4224109,434723,el bombazo,,CL 17 # 29 - 51,PASTO,"1.21827;-77.28134",190002433,Tienda,1,1
7040433,434762,el amarillo,,KR 33 B # 31 A - 13,BUCARAMANGA,"7.1278263;-73.1126849",52008888,Tienda,13,2
4840632,401871,MAIRASPAN ,JHON CADENA ,MZ 87 CS 5 SEC MODELIA 1,IBAGUE,"4.449934749864042;-75.13479178771377",102002547,Panaderia,7,1
6458511,1224174716,panaderia edier,,KR 31 D # 5 - 12,PALMIRA,"3.504190156236291;-76.31105192005634",1224174716,Panaderia,1,2
6396560,105414,Calientico y delicioso la 20,,KR 65 G # 20 - 14,MEDELLIN,"6.223380088806152;-75.58592987060547",1224189414,Panaderia,15,1
4374829,476705,MERAKI,carlos,CL 142 # 18 A - 44,BOGOTA,"4.72421712;-74.04575347",17934638,Carniceria,1,4
3956933,371480,BROASTER,no declara ,DG 44 B SUR # 20 - 54,BOGOTA,"4.575206666666666;-74.12488166666667",17927993,Restaurantes,18,1
5070331,165068,"1",NO DECLARADO,CL 42 # 14 - 25,BOGOTA,"4.595740302465856;-74.19957658275962",17966553,Tienda,99,3
5539265,649122,carnicos la 28,,CL 28 # 7B - 58,SAN GIL,"6.5643106028437614;-73.14718681387603",1224421047,Tienda,1,1
5978859,398310,LA CHISPA DEL POLLO,lina acosta,KR 3 # 17 - 63 SEC CENTRO,IBAGUE,"4.4405176397413015;-75.23609018884599",102005355,Restaurantes,1,2
3602215,7758,LA VENTANITA DE ORFI ,NO DECLARADO,KR 45 # 32 B - 54,BELLO,"6.32119569887;-75.5514606745",20017703,Tienda,2,2
4334388,100364,ALINOS CALICHE,CARLOS MARIO,CL 55 # 57 - 80 SEC 5 LC 15 16,MEDELLIN,"6.25789401;-75.57295671",20003416,Salsamentaria,10,1
5831736,426715,LA PRIMAVERA TQ,,KR 12A # 33 - 80,GIRARDOT,"4.311587333679199;-74.80049133300781",1224047201,Tienda,4,2
5968111,88111,LICORERA RIVEAL,NO DECLARADO,CL 12 # 16 - 27,DUITAMA,"5.825461387634277;-73.0358657836914",132005398,Licoreria,1,1
6557292,570243,patato station,,KR 17 # 17 - 15,BARBOSA,"6.439074659720063;-75.33086218871176",22037786,Comidas Rapidas,1,1
7021921,7292,NO TIENE NOMBRE,NO DECLARADO,CL 52 C # 64 - 62,BELLO,"6.336920738220215;-75.5700912475586",0,Tienda,1,2
6982243,157859,TIENDA BRISAS DEL PRADO,no da nombre,CL 51 # 2 B - 13,SOLEDAD,"10.895672324572457;-74.78551373287688",42012320,Tienda,3,2
4932024,573682,MARKET LA OCTAVA,Mariano Hernandez,CL 48 # 21 A - 43,BARRANCABERMEJA,"7.058497905731201;-73.85600280761719",0,Tienda,1,1
7032862,118295,NO TIENE ,DIEGO ,DG 17A # 24 - 86,VALLEDUPAR,"10.4590735;-73.2641111",160005698,Tienda,4,2
6408779,845112,tienda zulay,,CL 5 A # 16 A - 44,VILLAVICENCIO,"4.129599094390869;-73.61729431152344",1210713215,Tienda,5,1
5568597,428633,LA GRAN LIVORNO,NO DECLARADO,KR 39 A # 36 SUR - 32,BOGOTA,"4.595330238342285;-74.12271118164062",17994025,Panaderia,16,3
5931285,153697,SALSAMENTARIA FILADELFIA,na,KR 51 # 72 A - 10,MEDELLIN,"6.267716884613037;-75.56180572509766",22011539,Tienda,4,2
4549659,62323,SUPERMERCADO DON LUCHO,NO DECLARADO,KR 7 A # 35 B SUR - 95,BOGOTA,"4.56319999695;-74.102897644",17901928,Tienda,4,4
5254536,666048,LICORES TUBERQUIA,kelly,KR 24 C # 90 C - 78,MEDELLIN,"6.283446666666666;-75.53993666666666",42020762,Licoreria,3,1
6807066,967299,ESTADERO Y REFRESQUERIA PAKISTAN,EDGAR,KR 4 # 12 - 47 SEC CENTRO,SANTA MARTA,"11.245462417602539;-74.21115112304688",82009746,Licobar,2,1
6705109,448211,merca variedades los pinos,,CL 22 # 1 - 30 SEC RESID LOS PINOS,PASTO,"1.205810546875;-77.26411437988281",190003751,Autoservicio,3,1
7078448,570588,PANADERIA JAISPAN,NO DECLARADO,CL 11 # 4 A - 27,CUCUTA,"7.887432098388672;-72.46721649169922",110004073,Panaderia,3,1
6989519,446889,TIENDA LA SOLUCION,diana,CL 80 A # 27 - 07,BARRANQUILLA,"10.980587820522487;-74.82029414735734",42013915,Tienda,3,2
6919010,484766,OLIMPIPAN,CARLOS ,KR 25 # 24 - 28,VILLAVICENCIO,"4.141109943389893;-73.62721252441406",125011189,Panaderia,6,1
6602374,481140,SOFY,no refiere ,KR 70 C # 5 C - 10 LC 1,BOGOTA,"4.629056816920638;-74.13535720668733",10622387,Cafeteria,8,2
6049373,815523,Mercados Tatiana ,,KR 60 D # 40 A SUR - 06,MEDELLIN,"6.1855298;-75.6409144",1210586544,Autoservicio,17,1
3611486,315615,ANIMAL LOVER,flor García,CL 124 # 50 A - 07,MEDELLIN,"6.30632656937724;-75.551864058392",22005693,Pet Shop,2,1
4367511,20020262,rejanegra,oscar,KR 45 # 104 - 42,MEDELLIN,"6.293932;-75.5508886",20020262,Tienda,2,2
4835899,515700,tienda los 3 hermanos,,KR 44 B # 37 - 17,CARTAGENA,"10.41456413269043;-75.50972747802734",72006682,Tienda,2,4
6457052,898653,la 25,,CL 25 # 9 - 29,FUNZA,"4.7184247970581055;-74.20178985595703",1210524190,Tienda,1,1
7046429,504834,AUTOSERVICIO AIRES DE LA HONDA,NO DECLARADO,CL 71 B # 24D - 94,MEDELLIN,"6.266622083333334;-75.53971221666667",22052839,Autoservicio,3,2
6217172,679490,VARIEDADES,bo,CL 34 SUR # 88 - 02,BOGOTA,"4.6396699;-74.1651537",18013832,Tienda,8,8
7017065,729645,SURTIDORA DE AVES,NO DECLARADO,KR 1 # 36 B SUR - 39,BOGOTA,"4.558778762817383;-74.09526062011719",17996140,Restaurantes,4,3
4865872,476685,cafeteria las delicias,,CL 45 # 49 - 29,EL SANTUARIO,"6.1350708;-75.2674425",1210584957,Tienda,1,1
6955889,148281,TIENDA PAO,paola,CL 45 # 23 - 156,GIRON,"7.074797630310059;-73.16877746582031",52002049,Tienda,2,2
6984118,143585,tiwnda mizta,lore,CL 76 # 4 N - 13,CALI,"3.496552022;-76.4937889",30037511,Tienda,6,1
5970392,186524,MINIMERCADO YULA Y PIPE,no dio,DG 48 K SUR # 5 P - 54,BOGOTA,"4.5575212;-74.1142768",10086541,Tienda,18,2
4462802,374804,CARNES FINA ROJAS 165,Luis,CL 165 # 13 - 39,BOGOTA,"4.743033014237881;-74.03294937685132",17950115,Carniceria,1,3
4419082,466291,tienda la amistad,,KR 27 # 9 - 92,CERETE,"8.8839577;-75.8009535",1210592055,Tienda,1,1
4348392,468608,GRANERO LIBIA,,CL 79 # 41 - 68,MEDELLIN,"6.271386666666666;-75.55069",1200537752,Tienda,3,2
5601695,396017,PANADERIA TU FAVORITA,maria ,KR 81 # 22 A - 25 LC 2,CARTAGENA,"10.382229960311872;-75.47362767120673",72006131,Panaderia,3,14
3528748,3006484,EL BODEGON,NO DECLARADO,CL 30 # 21 - 45 LC 4 SEC PANDO,SANTA MARTA,"11.223040428839;-74.2004274699662",82000602,Billar,1,2
5932079,787559,FARMA CENTRO,no declarq,KR 15 # 50 B - 04,SOLEDAD,"10.913072599999998;-74.78776880000001",42030076,Drogueria,2,1
6664173,557273,TIENDA CLAUDIA,claudia,CL 66 SUR # 43 SUR - 93,VILLAVICENCIO,"4.077385263517499;-73.67035545408726",125010620,Tienda,8,1
7076759,135739,SUPER MONARKA,"17",KR 35 B # 1 F - 11,BOGOTA,"4.604809761047363;-74.10887145996094",17934566,Licobar,16,3
6712318,912057,Pizzeria La 15,,CL 16 # 22 - 22,CUCUTA,"7.885200023651123;-72.46833038330078",110011748,Comidas Rapidas,3,1
6801806,74017,ESTANCO ARISTI,maroa,AV 6 NORTE # 23 D NORTE - 66,CALI,"3.4655585;-76.5301414",30501424,Licobar,2,1
6856132,4586,TIENDA LA IMPERIAL,pedro ,KR 17 # 21 - 119,BARRANQUILLA,"10.954622268676758;-74.77741241455078",40018718,Tienda,5,4
6938854,10011,CIGARRERIA DONDE PIPE,no refiere ,KR 104 # 75 A - 19,BOGOTA,"4.708356871269643;-74.11747986450791",17918165,Tienda,10,4
4689518,535417,MINIMARKET NICOL,,CL 131 NORTE # 9 - 23,IBAGUE,"4.4488839;-75.1547844",1224302316,Tienda,7,1
6896131,205329,tienda los angeles ,,CL 7 # 13 - 02,FLORIDABLANCA,"7.081966926343739;-73.10357945971191",1224379118,Tienda,3,1
3931199,365423,NO TIENE,no decorar ,KR 16 # 79 - 58,BOGOTA,"4.66643;-74.05793666666666",17929465,Cafeteria,2,2
6595798,34784,Kokorrico ,no da ,CL 72 C SUR # 27 A - 69,BOGOTA,"4.54685256;-74.16101129",17989687,Comidas Rapidas,19,5
6357534,181838,tienda maria ,maria romero,CL 193 # 7 A - 13,BOGOTA,"4.769810199737549;-74.02803039550781",10118600,Tienda,1,2
5526868,569856,GOLOSINAS,martina,KR 7 A # 44 - 156 TERMINAL DE TRANSPORTES LC 112,VALLEDUPAR,"10.445181846618652;-73.24102783203125",82005231,Tienda,2,1
6375979,338933,SUPERMERCADO DARLY,clara lozano,KR 7 # 7 - 04,BARBOSA,"5.9293294;-73.61701098333333",132005573,Autoservicio,1,1
6430514,535104,EL RETEN DE LA EMPANADA,,KR 16 # 12 - 42,DUITAMA,"5.82610559463501;-73.0357894897461",132005280,Comidas Rapidas,1,1
4629142,71303,cafeteria el cafe de doña tere,teresa monsalve,CL 51 A # 31 - 21,BUCARAMANGA,"7.11352447069;-73.1121828981",50600622,Cafeteria,12,1
6981130,570338,GRANERO MIXTO LA ENTRADA A BARBOSA,NA,KR 17 # 20 - 125,BARBOSA,"6.44117497;-75.32882305",1200537583,Tienda,1,1
5334230,679386,LICORES MICHEL,carolina,CL 41 # 30 - 12,TULUA,"4.07229658;-76.19447702",0,Licoreria,1,1
4430892,1224183813,Antojitos El Original,,CL 19 SUR # 45 B SUR - 46,VILLAVICENCIO,"4.1071533;-73.648286",1224183813,Comidas Rapidas,8,1
6692908,254059,MESA PAN ENVIGADO,no declara,CL 38 A SUR # 35 - 07,ENVIGADO,"6.166221618652344;-75.58370971679688",22027562,Panaderia,2,1
5435725,627340,TIENDA NICOL,,KR 3 # 12 - 04,BARBOSA,"5.929467938840389;-73.61278963275254",195001000,Cafeteria,1,1
4608871,359526,Cafeteria Lesny,,CL 17 # 20 - 127,ACACIAS,"3.9912350000000005;-73.76426",1224021554,Autoservicio,1,1
6242238,363206,CAFETERIA Y FUENTE DE SODA LA 34,Camila,KR 35 # 24 A - 26,VILLAVICENCIO,"4.1388936042785645;-73.63250732421875",125009677,Cafeteria,6,1
6746408,956899,no tiene ,NO DECLARADO,CL 106 SUR # 5 ESTE - 02,BOGOTA,"4.48674615;-74.10465551666667",0,Restaurantes,5,3
6678173,403377,EMPANADOS DON RAUL,MARLENY,CL 14 # 40 B - 32,CALI,"3.4166064262390137;-76.52778625488281",32026094,Comidas Rapidas,10,1
7015978,577192,MAXIAHORRO,yenifer muñoz,KR 27 B # 71 F SUR - 12,BOGOTA,"4.551650047302246;-74.1593017578125",17910740,Autoservicio,19,5
5572236,570305,LA ESQUINA DEL SABOR,liliana arrieta,KR 11 A # 14 - 91,RIOHACHA,"11.54372501373291;-72.91241455078125",72007651,Restaurantes,2,1
6252661,149791,TIENDA LA MONA,NA,KR 55 A # 57 A - 19,ITAGUI,"6.177786666666666;-75.60628",20026477,Tienda,1,1
5994142,806124,CAFETERIA  PANADERIA SALON DE ONCES ,badi sado,KR 7 # 6 - 43,EL COLEGIO,"4.5812901;-74.4448149",0,Cafeteria,1,1
6252621,585278,BENITO,NO DECLARADO,KR 2 # 12 B - 08,BOGOTA,"4.597397804260254;-74.06967163085938",17976687,Cafeteria,17,1
6398463,694030,supermercado merkam,ni,CL 24 # 53 - 79,CUCUTA,"7.913585662841797;-72.53504180908203",110007799,Autoservicio,8,1
3611507,126210,MASCOTAS,NO DECLARADO,KR 8 ESTE # 32 B SUR - 13,BOGOTA,"4.556956866076714;-74.08706594694141",10654402,Pet Shop,4,3
6157060,584537,DULCE TINTO,yesica garcia ,KR 17 # 11 - 36,SOGAMOSO,"5.717904344201088;-72.9335199482739",132008416,Cafeteria,1,1
3795720,342946,SAL Y PIMIENTA ,NO DECLARADO,KR 2 # 27 - 148,BOGOTA,"4.5839923;-74.2057097",0,Restaurantes,99,5
5626550,539720,PANADERIA SAN BOY,,KR 11 # 43 - 24,SOGAMOSO,"5.7420919;-72.9144764",132010669,Panaderia,1,1
6241162,855879,AUTOSERVICIO DONDE JAIRO,jairo,KR 48 # 24 SUR - 22 LC 2,VILLAVICENCIO,"4.105336984719428;-73.65682248593868",125012516,Autoservicio,8,1
4947072,22024097,TIENDA JR,victoria ,CL 125 B # 42 EE - 18,MEDELLIN,"6.303702690638602;-75.54622873663902",22024097,Tienda,1,1
7018287,570315,Tienda Daniela,Daniela Castro,CL 25 # 5 - 33,YOPAL,"5.329670912257017;-72.40856835667407",225001035,Tienda,4,1
6662346,653699,patricia,nn,CL 23 # 16A - 06,CUCUTA,"7.874689316377044;-72.51393092796206",110011536,Tienda,10,1
6745764,529601,sergio ,andres,AV 6 NORTE # 49 NORTE - 03,CALI,"3.48746365;-76.52554587",32021936,Tienda,2,1
7074075,410846,Panaderia y Rest Los  Antojos,,KR 14 # 6 - 65,GIRARDOTA,"6.376618385314941;-75.44544982910156",1210637235,Restaurantes,1,1
6816685,485581,Restaurante el chino Paisa,Stella,KR 38 A # 20 SUR - 20 LC 1,IBAGUE,"4.413411666666667;-75.26522166666668",102005876,Restaurantes,13,1
6969406,74807,CALAO PANADERIA Y CAFETERIA,jorge,CL 14 # 69 - 50,CALI,"3.393845558166504;-76.5323715209961",32021990,Panaderia,17,2
4782239,547904,comidas rapidas maria c ,,CL 21 SUR # 18 - 24,VILLAVICENCIO,"4.1174496;-73.5861672",0,Comidas Rapidas,5,1
4727598,437883,Asadero La gran Esquina,,CL 12 # 23 - 11,ACACIAS,"3.985300208441913;-73.76662479713559",125002382,Restaurantes,1,1
7014543,988552,CAFETERIA CASANOVA,,CL 11 # 5 - 97,CUCUTA,"7.885670185089111;-72.50462341308594",1210652658,Restaurantes,1,1
4658176,402217,CENTAVO MENOS,Paola,KR 1 # 161 A - 17,BOGOTA,"4.7333361161872745;-74.01765584014356",1003315151,Tienda,1,1
4802637,320804,EL CRUCERO,REINALDO,CL 40 SUR # 28 - 48,ENVIGADO,"6.160412;-75.581383",22007272,Tienda,2,1
6233648,426896,PANADERIA PAN MIO,argemiro,KR 11 # 10 - 19,VALLEDUPAR,"10.48051929473877;-73.25272369384766",160010958,Panaderia,6,1
4407674,345334,panáderia horni sabor,,KR 4 # 11 - 90,MADRID,"4.733783333333333;-74.25898000000001",17925519,Panaderia,1,1
3145991,246766,NO TIENE,Leidy quinayas,KR 13 # 2 BIS - 06,YUMBO,"3.57640833333333;-76.498",30047135,Tienda,2,1
4114102,316363,la esperanza del lago ,carmen Díaz ,KR 7 # 28 - 17,FLORIDABLANCA,"7.071824;-73.098885",52003053,Tienda,6,1
7013208,151631,aromas de cafe,,CL 49 # 54 - 46 LC 150,MEDELLIN,"6.250279903411865;-75.5722427368164",1200522770,Cafeteria,10,1
5043757,622155,RESTAUEANTE MYM,CARLOR NOLVERTO,KR 9 # 15 - 17,MOCOA,"1.1534937620162964;-76.64847564697266",170003374,Restaurantes,1,1
6419190,634355,EL PALACIO DEL PANDEBONO,reynaldo ,CL 26 # 17 - 05,TULUA,"4.08774277452357;-76.2039701947194",170003422,Panaderia,6,1
7004859,147687,tienda cecilia,,CL 200 A # 23 - 21,FLORIDABLANCA,"7.060554999999999;-73.095015",52004690,Tienda,8,2
5449480,232230,NO TIENE,rosa,CL 66 SUR # 7 D - 38,BOGOTA,"4.532519817352295;-74.11509704589844",17994170,LicoBar,5,1
4591629,142823,AMOR Y CAFE,maria antonia jaramillo,CL 38 # 80 B - 69,CALI,"3.3864357;-76.5212528",3186473845,Cafeteria,17,1
3984841,376054,ANIMAL VET,iris Muestre,CL 30 # 56 - 57,CARTAGENA,"10.3972061;-75.4961337",72002780,Veterinaria,1,8
3838272,3004478,DROGAS LA FE,IVAN OVIEDO,CL 7 # 24 - 19,SINCELEJO,"9.3139073;-75.3949922",150700922,Drogueria,6,2
5580599,1224007610,ALITAS Y PATACONES,Sor,TV 51 # 21 D - 06 LC 2,CARTAGENA,"10.393510818481445;-75.5220947265625",72004125,Comidas Rapidas,1,10
6232676,8276,El Regreso,,KR 81 # 25 B - 82,BELLO,"6.316028118133545;-75.58522033691406",22002034,Tienda,3,2
6538051,36709,No tiene ,Noda,CL 78 BIS # 94 SUR - 27,BOGOTA,"4.626990492443897;-74.20779942212158",17910484,Tienda,7,2
5631279,726851,La mata de coca,,KR 43 SUR # 50 SUR - 76,VILLAVICENCIO,"4.0841614;-73.6690572",125007128,Tienda,8,1
6734194,629117,TRIANGULO,tiani,KR 12 # 16 - 19,POPAYAN,"2.433075;-76.6158596",180004491,Tienda,6,1
6944677,209534,licorera la excelencia,damian,KR 19 # 14 C - 56,GIRON,"7.0602921;-73.1660088",52026418,Licoreria,3,1
6502035,349297,NO TIENE,ariel,CL 24A # 2B - 39,SINCELEJO,"9.297141075134277;-75.41482543945312",150701024,Tienda,1,2
6923159,641467,TIENDA EL ESQUINAZO,TIENDA EL ESQUINAZO,CL 16 # 18 - 27,MOCOA,"1.1567023862153292;-76.6554743796587",341780449,Tienda,1,1
6881675,79624,CAPITAL WOK,Carolina,KR 1 B # 58 - 07,CALI,"3.4765899181365967;-76.49864196777344",32020016,Restaurantes,5,1
6580767,190817,Graner la gayola,,KR 16 # 56 - 61,MEDELLIN,"6.238697052001953;-75.53933715820312",1200526210,Autoservicio,8,1
5930743,786863,MERCEDES DE ALVARADO,,AV 6 # 18 NORTE - 05,CUCUTA,"7.917102813720703;-72.50082397460938",110010380,Tienda,5,1
4600983,356854,SUPER FRUVER SANTA ELENA,cesilia,CL 1 C # 73 A - 15,CALI,"3.39100187;-76.55376734",32010246,Fruver,18,2
5551818,570145,TIENDA JOLUPA,NO DECLARADO,CL 19 # 16 - 04,BARBOSA,"6.4391071;-75.3319566",22037781,Tienda,1,1
6862002,37798,DELICIAS ASTROPAN,No dio,KR 95 # 86 A - 01,BOGOTA,"4.712911128997803;-74.10269165039062",17986040,Panaderia,10,2
7044962,232005,no tiene,no da nombre,KR 13 B ESTE # 71 SUR - 26,BOGOTA,"4.52205148561348;-74.0907847244827",18051795,Tienda,4,4
7050263,595722,merka la 10,,CL 10 B # 22 A - 10,GIRON,"7.05556485;-73.1680333",52015243,Autoservicio,3,2
4803126,326639,SAN ISIDRO,,CL 17 # 8 - 60,CHIQUINQUIRA,"5.6163129806518555;-73.81558227539062",132005594,Panaderia,3,1
4406135,481454,JARABITOS DULCES,NO DECLARADO,KR 14 BIS # 75 A SUR - 48,BOGOTA,"4.5135386;-74.1163506",17963647,Licoreria,5,1
5691029,739440,LA CENTRAL,NO DECLARADO,CL 75 C # 31 - 08,MEDELLIN,"6.26777982711792;-75.54385375976562",0,Comidas Rapidas,3,2
6222668,571202,distrito 7,,KR 79 B # 92 - 230,MEDELLIN,"6.292307577095926;-75.58346953243017",1224203209,Tienda,6,1
7067593,696786,"0",NO DECLARADO,CL 23 # 80 A BIS - 46,BOGOTA,"4.663800239562988;-74.12373352050781",17993026,Tienda,9,2
6939866,181102,AUTOSERVICIO LAS PALMAS ,,KR 51 # 45 A - 46,BELLO,"6.331492900848389;-75.558837890625",1200503179,Autoservicio,1,2
6416266,816572,NO TIENE,no da,KR 8 F # 40 SUR - 100,BOGOTA,"4.56059575;-74.24408761666668",18007159,Tienda,99,1
4052475,179131,emanuel gaira,no declarado ,CL 10 # 7 - 40,SANTA MARTA,"11.19201813;-74.21591486",80004828,Tienda,7,2
6587795,250240,no tiene,no esta el dueño,CL 2 # 8 - 28,DUITAMA,"5.825054168701172;-73.04694366455078",132013970,Tienda,3,1
5528059,351907,PANADERIA FLORIDA,,KR 12 # 8 B - 69,MOSQUERA,"4.714637756347656;-74.22955322265625",17959978,Panaderia,1,1
6327713,724632,POLLO ASADO,VICTOR,CL 31 # 39 - 60,PALMIRA,"3.5297224391251802;-76.30991047248244",32040686,Restaurantes,1,2
5549334,598198,LA AREPA QUE GUSTA,rubiel perdomo,KR 4 # 9 - 54,SILVANIA,"4.403863333333334;-74.38616666666667",200004585,Comidas Rapidas,1,1
3583149,255519,NO TIENE,Mariana Vargas ,DG 40 I # 38 ESTE - 47,BOGOTA,"4.57284630728269;-74.1792818578608",17912204,Tienda,99,4
6627226,22006223,SAZON PAISA,NO DECLARADO,KR 47 A # 5 - 85,MEDELLIN,"6.208652973175049;-75.5766372680664",275000114,Restaurantes,14,1
6373067,1916,TIENDA LOS BETOS,alberto ,CL 19 # 5 - 34,BARRANQUILLA,"10.94316291809082;-74.77709197998047",40024790,Tienda,5,4
4914580,570750,tienda sarita ,,CL 5 A # 16 - 04,PASTO,"1.2025541067123413;-77.28340911865234",0,Tienda,6,1
6715113,4458,no tiene,no dio,CL 13 A # 25 - 05,BARRANQUILLA,"11.022727966308594;-74.87084197998047",42024637,Tienda,1,2
6640179,138329,clarita ,tienda clarita,KR 78 L # 47 SUR - 4,BOGOTA,"4.6155623306531375;-74.1661590158992",10105368,LicoBar,8,9
5346958,680301,HOT DOG,andres,KR 12 B # 137 - 95,BOGOTA,"4.720200061798096;-74.03887176513672",17992634,Comidas Rapidas,1,4
6886801,443403,CHICKEN PAISA,no informa ,KR 50 # 51 - 37,MEDELLIN,"6.250399112701416;-75.56766510009766",22014920,Restaurantes,10,1
3385069,66303,NO TIENE,nos declara,KR 92 # 71 SUR - 41 CS 70,BOGOTA,"4.628063321345171;-74.20075341874578",17910326,Tienda,7,2
6937341,189197,NO TIENE,rosa,DG 54 D # 22 C - 03,GIRON,"7.082596784457564;-73.17360741086304",52018132,Tienda,1,1
4632803,439123,CARNES FINAS,javier medina ,KR 72 B # 43 A SUR - 22,BOGOTA,"4.601306666666666;-74.14481333333333",17946733,Carniceria,8,6
6726308,562283,tienda serna ,luis ,CL 20 # 18 - 15,TULUA,"4.09139942843467;-76.20130606926978",170002346,Tienda,7,1
7015258,346875,cenelia valencia,cenelia valencia,MZ I CS 24 SEC 25 MAYO,ARMENIA,"4.52801223;-75.69637053",62024317,Tienda,3,1
6980015,426343,restautantecasa mandarin ,,KR 80 # 54 - 41,MEDELLIN,"6.268790245056152;-75.59562683105469",22035429,Restaurantes,12,2
6022165,637143,NO TIENE,maria,KR 6 F # 102 - 04,BARRANQUILLA,"10.94687;-74.83321833333333",42020993,Licoreria,3,3
5108101,3005228,TDA JUVIPECRIS,,CL 25 # 19 - 05,MALAMBO,"10.8676618831676;-74.781511227939",42022841,Tienda,1,2
6693623,877301,SUPER ZONA,NO DECLARADO,KR 8 A # 63 - 14,TUNJA,"5.56904212106019;-73.3450461644679",132011939,Autoservicio,1,1
6602646,756736,market torres de monterey,,TV 93 # 34 - 180,BUCARAMANGA,"7.099557399749756;-73.10809326171875",52024810,Autoservicio,16,2
6909481,714974,TIENDA MANCILLA,ADAN,KR 8 A # 23 - 58,GRANADA,"3.552385;-73.70721166666667",132013120,Tienda,1,1
4426237,483920,POLLOS ALEJA,alejandra bernal,KR 20 # 6 C - 04 LC 1,NEIVA,"2.9304401;-75.2757861",0,Avicola,7,1
5846213,557558,LA TIENDA DE JALEO,NO DECLARADO,KR 52 # 48 - 87,ANDES,"5.654172420501709;-75.87854766845703",22029274,Tienda,1,1
6682739,509274,Panaderia la integral king,,CL 87 # 43 B - 16 LC 1,BARRANQUILLA,"11.000877380371094;-74.82354736328125",42032354,Panaderia,2,3
4596859,519476,DROGUERIA FROZEN ,paula correa ,MZ 45 LT 13 LC 2 SEC LA CENTRAL,CARTAGENA,"10.40515435;-75.45708778",72006136,Drogueria,2,6
7015410,996175,PAPITANA,NA,CL 34 B # 94 B - 01,MEDELLIN,"6.24482245;-75.61972378333333",22014952,Restaurantes,12,1
6797365,864321,VERONICA ROJAS,Veronica Rojas,KR 24 # 11 B - 27,SOGAMOSO,"5.722489999999999;-72.937055",132012449,Tienda,1,1
5402791,412541,D TODO MARKET AUTOSERVICIO,,KR 12 # 16 - 6,TURBACO,"10.32889639731637;-75.4096735969241",72003684,Autoservicio,4,1
5135457,642346,Tda y helados Lucy,,KR 69 A # 53 - 47,BELLO,"6.338431388139725;-75.57422605343163",1224146661,Tienda,1,2
6652457,936726,Tienda,Ana mercedes preciado,KR 6 # 7 - 67,SOGAMOSO,"5.7060814;-72.9270361",132013037,Tienda,1,1
4850588,560537,licores daniel,,KR 5 # 21 B - 66,PASTO,"1.2032300233840942;-77.25882720947266",190003846,Licoreria,3,1
7057734,538513,"0",mo,CL 23 # 19 - 02,CUCUTA,"7.881249904632568;-72.4720230102539",110002168,Tienda,3,1
3885621,1210457052,CARNES DL,no declara,CL 7 B # 7 D - 21,FUNZA,"4.7088812;-74.2138267",1210457052,Tienda,1,1
4943700,331708,tienda claudia,claudia,CL 5 C # 17 - 76,TULUA,"4.10073943;-76.20678401",170002177,Tienda,8,1
4536378,507170,micromercado paola,,CL 22 # 19 - 141,GIRON,"7.062728153541684;-73.16757135093212",1210747473,Tienda,3,1
6552360,896914,fabrica de palitos los lagos,,CL 64A # 47 - 27,RIONEGRO,"6.1617277;-75.3689197",1224088855,Comidas Rapidas,1,1
3306048,222105,LICORERIA EXTRA,NO DECLARADO,CL 12 # 5 - 27,YUMBO,"3.58191646467522;-76.4898860406873",32001539,Licoreria,1,1
